,variable,value,lat,log
8126,oct,4.23,37.3296,-121.8336
8127,oct,4.4,33.6348,-117.8745
8128,oct,4.0,38.2912,-122.2867
8129,oct,4.22,33.9764,-118.4546
8130,oct,4.63,32.8738,-116.9048
8131,oct,4.51,35.605,-119.3714
8132,oct,4.3,37.5398,-121.24700000000001
8133,oct,4.22,36.6659,-121.655
8134,oct,4.36,37.4002,-120.6109
8135,oct,4.37,34.0006,-117.9694
8136,oct,4.62,32.6425,-116.9897
8137,oct,5.03,34.5596,-117.3577
8138,oct,3.98,37.7034,-122.12799999999999
8139,oct,4.39,33.9784,-118.2177
8140,oct,4.44,34.0216,-118.3917
8141,oct,4.58,34.0641,-117.3943
8142,oct,4.08,37.6744,-122.0888
8143,oct,3.93,38.0505,-122.6787
8144,oct,4.48,34.8745,-120.4281
8145,oct,4.4,33.7149,-117.7633
8146,oct,4.03,37.9242,-122.516
8147,oct,4.65,32.6387,-117.0669
8148,oct,4.51,33.2133,-117.2147
8149,oct,4.52,35.4905,-119.2649
8150,oct,5.04,33.7629,-116.4225
8151,oct,4.64,34.1272,-117.2007
8152,oct,4.17,37.515,-121.9292
8153,oct,5.0,35.5992,-117.6806
8154,oct,4.7,34.4812,-118.4282
8155,oct,4.15,38.6843,-121.0688
8156,oct,4.16,38.4272,-121.8135
8157,oct,4.48,36.0853,-119.5548
8158,oct,4.3,38.1461,-120.4546
8159,oct,4.47,32.9143,-117.1412
8160,oct,4.11,37.4068,-122.0746
8161,oct,4.61,32.5744,-117.0563
8162,oct,3.91,40.8762,-121.8898
8163,oct,4.64,32.7887,-116.9049
8164,oct,4.53,35.3871,-118.9865
8165,oct,4.45,36.6586,-119.741
8166,oct,4.45,33.1954,-117.2823
8167,oct,4.26,37.2951,-121.8965
8168,oct,4.38,34.0511,-118.8077
8169,oct,4.08,37.9989,-122.115
8170,oct,4.33,33.794000000000004,-118.0722
8171,oct,3.56,37.8981,-122.5413
8172,oct,4.56,32.8228,-117.0984
8173,oct,4.12,36.7097,-121.64
8174,oct,3.41,37.6007,-122.4013
8175,oct,4.24,37.3783,-122.024
8176,oct,4.32,33.8712,-118.3718
8177,oct,4.55,34.1014,-118.5993
8178,oct,4.01,37.5749,-122.3633
8179,oct,4.41,36.202,-119.0859
8180,oct,4.42,34.1016,-118.0561
8181,oct,4.37,34.0469,-117.9846
8182,oct,4.34,33.5815,-117.7247
8183,oct,4.49,32.8239,-117.1997
8184,oct,4.11,37.9517,-122.0732
8185,oct,4.49,32.8038,-117.1359
8186,oct,4.1,37.4125,-121.9446
8187,oct,4.75,33.0358,-116.8513
8188,oct,4.25,38.0389,-121.2421
8189,oct,4.52,34.1394,-118.3503
8190,oct,3.93,38.4576,-122.6932
8191,oct,4.78,34.6767,-118.4559
8192,oct,4.66,34.3778,-118.5149
8193,oct,4.24,38.5276,-120.6929
8194,oct,4.52,34.1386,-117.6636
8195,oct,4.47,32.961,-117.1251
8196,oct,4.49,33.8808,-117.5407
8197,oct,4.4,33.8757,-117.994
8198,oct,3.97,37.5167,-122.2903
8199,oct,4.99,35.0444,-117.8578
8200,oct,3.57,39.437,-123.7609
8201,oct,4.23,37.3735,-121.8578
8202,oct,4.35,33.8906,-118.2367
8203,oct,4.19,38.0049,-121.4002
8204,oct,4.44,36.538000000000004,-119.3889
8205,oct,4.11,38.9029,-121.29799999999999
8206,oct,4.58,34.265,-118.7718
8207,oct,5.05,32.6722,-116.315
8208,oct,4.46,36.1419,-119.0941
8209,oct,4.6,36.0154,-121.2484
8210,oct,4.31,33.781,-118.19200000000001
8211,oct,4.4,33.7851,-117.8457
8212,oct,4.2,37.9921,-121.7133
8213,oct,4.15,37.9235,-121.9117
8214,oct,5.01,34.4535,-117.5339
8215,oct,4.37,37.3802,-120.7261
8216,oct,4.12,38.2696,-122.037
8217,oct,4.26,37.2693,-121.8494
8218,oct,4.89,35.2628,-116.6945
8219,oct,4.39,34.0322,-118.4902
8220,oct,4.42,34.1511,-118.0897
8221,oct,4.32,33.8288,-118.3137
8222,oct,4.99,34.5333,-117.949
8223,oct,4.09,39.2833,-122.2021
8224,oct,4.57,32.7618,-117.0127
8225,oct,4.71,33.5277,-117.1206
8226,oct,4.64,34.107,-117.2975
8227,oct,4.26,37.2576,-121.8907
8228,oct,4.27,37.2412,-121.9534
8229,oct,4.21,33.889,-118.4053
8230,oct,5.05,34.4895,-117.3532
8231,oct,4.22,33.9213,-118.4084
8232,oct,4.58,34.1251,-117.4582
8233,oct,4.39,34.045,-118.4453
8234,oct,4.73,33.6532,-117.0799
8235,oct,4.07,38.8512,-121.7335
8236,oct,4.48,32.7736,-117.1379
8237,oct,3.89,36.6158,-121.8346
8238,oct,4.1,38.9768,-121.0914
8239,oct,4.34,33.9021,-118.0097
8240,oct,4.39,34.4435,-119.803
8241,oct,4.41,33.7514,-117.9939
8242,oct,4.56,32.918,-117.0844
8243,oct,4.39,33.8881,-117.8041
8244,oct,4.11,38.818000000000005,-121.2631
8245,oct,4.39,33.8116,-117.8292
8246,oct,4.46,36.691,-119.8332
8247,oct,3.88,37.8064,-122.289
8248,oct,3.99,38.1171,-122.5632
8249,oct,4.77,33.9453,-116.9759
8250,oct,4.4,33.7191,-117.8714
8251,oct,4.52,34.1017,-117.6578
8252,oct,4.11,38.9562,-122.6352
8253,oct,4.7,32.7182,-116.8261
8254,oct,4.51,35.2005,-119.17399999999999
8255,oct,4.3,37.2322,-121.7909
8256,oct,4.42,34.4022,-119.5231
8257,oct,4.97,35.1393,-117.9147
8258,oct,4.49,34.0576,-117.6656
8259,oct,4.86,33.486,-116.82
8260,oct,4.15,37.9578,-121.9771
8261,oct,4.48,34.9563,-120.4524
8262,oct,4.39,34.4396,-119.7679
8263,oct,4.34,33.5353,-117.7719
8264,oct,4.52,34.1278,-117.5246
8265,oct,4.27,37.2896,-121.9831
8266,oct,4.19,32.9,-117.2072
8267,oct,4.01,38.019,-122.5459
8268,oct,4.7,33.3119,-116.965
8269,oct,4.5,36.5235,-120.3843
8270,oct,5.01,33.7157,-116.385
8271,oct,4.4,34.9589,-120.5801
8272,oct,4.33,33.7252,-118.0051
8273,oct,4.4,36.8656,-119.7592
8274,oct,4.65,34.0807,-117.2736
8275,oct,4.28,37.9594,-120.8233
8276,oct,4.47,36.2015,-119.3499
8277,oct,3.99,38.5097,-123.0008
8278,oct,4.27,37.2567,-121.9231
8279,oct,4.1,38.9716,-122.0272
8280,oct,4.4,33.6804,-117.8259
8281,oct,3.98,37.8957,-122.1179
8282,oct,4.49,33.0879,-117.1156
8283,oct,3.98,38.6141,-122.8763
8284,oct,4.11,39.2994,-120.9514
8285,oct,3.92,37.9726,-122.3387
8286,oct,4.05,35.3132,-120.8347
8287,oct,4.02,38.0718,-122.1552
8288,oct,4.1,39.1326,-121.0981
8289,oct,4.15,38.344,-121.9533
8290,oct,4.39,36.5182,-121.4256
8291,oct,4.12,36.7541,-121.6647
8292,oct,4.24,38.6077,-120.5937
8293,oct,4.45,34.0652,-117.7793
8294,oct,4.52,35.4875,-119.009
8295,oct,4.6,37.2822,-118.3872
8296,oct,4.3,37.8827,-121.2798
8297,oct,4.51,33.2893,-117.2001
8298,oct,4.65,34.0508,-117.2533
8299,oct,5.01,34.4,-117.34
8300,oct,4.58,36.3271,-119.6451
8301,oct,4.54,34.047,-117.48100000000001
8302,oct,5.09,34.1759,-116.2914
8303,oct,4.26,37.2444,-121.8325
8304,oct,4.39,33.919000000000004,-117.8325
8305,oct,4.66,33.5686,-117.2526
8306,oct,4.1,38.9096,-121.0797
8307,oct,4.12,38.7438,-121.1901
8308,oct,4.2,32.9468,-117.2192
8309,oct,4.42,34.0482,-118.1416
8310,oct,4.42,37.0296,-120.6401
8311,oct,4.57,32.7335,-117.0337
8312,oct,3.95,40.5626,-122.2255
8313,oct,3.99,38.0179,-121.905
8314,oct,3.88,37.87,-122.2981
8315,oct,4.1,38.6972,-121.8094
8316,oct,4.03,37.9878,-122.5996
8317,oct,3.98,37.763000000000005,-122.163
8318,oct,4.71,33.7962,-117.0005
8319,oct,4.46,36.5061,-119.5459
8320,oct,4.34,33.8473,-118.1134
8321,oct,4.2,33.6663,-117.9693
8322,oct,4.28,37.9629,-121.264
8323,oct,4.21,32.7665,-117.2008
8324,oct,4.53,35.3964,-118.9227
8325,oct,4.18,37.6589,-121.8715
8326,oct,3.53,37.7584,-122.4351
8327,oct,5.01,34.5655,-118.0855
8328,oct,4.13,38.6813,-121.7419
8329,oct,4.49,32.805,-117.1687
8330,oct,4.34,33.5319,-117.7025
8331,oct,4.23,37.3496,-121.8544
8332,oct,4.69,34.0347,-117.1731
8333,oct,4.44,36.3047,-119.1138
8334,oct,4.38,33.9888,-118.1864
8335,oct,4.4,33.7396,-117.7862
8336,oct,4.26,37.9555,-121.1906
8337,oct,3.98,37.7223,-122.15700000000001
8338,oct,4.51,36.4519,-119.9365
8339,oct,4.26,38.1929,-120.9578
8340,oct,4.31,37.7313,-120.9437
8341,oct,3.94,38.1521,-122.2507
8342,oct,4.24,37.922,-121.3025
8343,oct,4.49,33.8666,-117.5917
8344,oct,4.23,37.406,-121.8478
8345,oct,4.39,33.9234,-118.2759
8346,oct,5.1,34.1618,-116.4125
8347,oct,4.17,37.0576,-122.0151
8348,oct,3.93,38.4401,-122.7456
8349,oct,4.41,36.8016,-119.8888
8350,oct,4.34,33.989000000000004,-118.0891
8351,oct,4.05,39.1549,-123.2009
8352,oct,4.38,33.9584,-118.1199
8353,oct,4.3,37.16,-121.9881
8354,oct,4.0,39.2549,-122.0457
8355,oct,4.48,32.7196,-117.1625
8356,oct,3.88,37.8569,-122.2508
8357,oct,4.48,36.7019,-120.428
8358,oct,4.55,34.232,-118.2475
8359,oct,3.95,40.5393,-122.3328
8360,oct,4.24,34.2687,-119.2249
8361,oct,4.4,36.8135,-119.7083
8362,oct,4.34,33.8999,-118.1623
8363,oct,4.39,34.0888,-118.4061
8364,oct,4.37,37.3511,-120.6056
8365,oct,4.13,37.7574,-121.9521
8366,oct,4.34,37.5218,-120.4655
8367,oct,4.46,32.6827,-117.1744
8368,oct,4.64,34.1486,-117.26299999999999
8369,oct,4.11,38.8175,-121.1723
8370,oct,4.07,39.746,-121.8426
8371,oct,4.29,37.0169,-121.5658
8372,oct,4.31,33.7582,-118.3642
8373,oct,3.98,37.7021,-122.0793
8374,oct,4.68,33.9846,-117.0377
8375,oct,4.5,35.2569,-118.9133
8376,oct,4.5,34.3675,-119.0732
8377,oct,4.56,32.8023,-117.0243
8378,oct,4.47,36.0551,-119.016
8379,oct,4.17,37.0508,-122.0569
8380,oct,4.7,33.889,-117.2205
8381,oct,4.11,38.8767,-121.1421
8382,oct,4.44,36.311,-119.3264
8383,oct,4.6,35.6406,-120.7042
8384,oct,4.44,36.9148,-120.1582
8385,oct,4.32,33.8403,-118.3559
8386,oct,4.48,32.715,-117.1254
8387,oct,4.27,33.1581,-117.3265
8388,oct,4.63,32.8201,-116.9123
8389,oct,4.04,39.4911,-121.4947
8390,oct,4.24,37.3895,-122.0785
8391,oct,4.41,36.4118,-121.3262
8392,oct,4.51,35.3907,-119.1858
8393,oct,4.33,33.72,-118.0461
8394,oct,4.01,37.5397,-122.3027
8395,oct,4.22,33.9972,-118.4014
8396,oct,4.6,33.1069,-117.0708
8397,oct,4.04,37.5356,-122.0336
8398,oct,4.39,33.879,-117.8932
8399,oct,4.38,33.9032,-117.9122
8400,oct,4.15,36.5862,-121.8867
8401,oct,3.94,38.1052,-122.2457
8402,oct,3.98,37.9697,-122.2941
8403,oct,4.02,39.7504,-121.6103
8404,oct,4.47,35.0324,-120.4945
8405,oct,4.61,33.979,-117.3365
8406,oct,4.49,36.1774,-119.8204
8407,oct,4.24,38.1628,-121.1486
8408,oct,4.3,37.2559,-121.7754
8409,oct,3.93,38.0991,-122.2104
8410,oct,4.42,34.114000000000004,-118.0904
8411,oct,3.88,37.8094,-122.2717
8412,oct,4.49,34.0361,-117.6086
8413,oct,4.02,38.7102,-122.95700000000001
8414,oct,4.45,34.0456,-117.7531
8415,oct,4.53,35.3442,-119.0222
8416,oct,3.53,37.7242,-122.4796
8417,oct,4.6,36.1947,-120.3087
8418,oct,4.94,33.8078,-116.4647
8419,oct,4.54,33.1815,-117.1114
8420,oct,4.57,36.0153,-120.0077
8421,oct,4.15,38.3805,-121.9919
8422,oct,4.39,33.9235,-117.8956
8423,oct,3.92,40.5682,-122.4152
8424,oct,4.96,34.4465,-117.6341
8425,oct,4.11,37.9059,-122.0586
8426,oct,4.24,37.3771,-122.1241
8427,oct,4.39,33.8833,-117.8545
8428,oct,4.38,33.9443,-118.1949
8429,oct,4.11,36.6782,-121.7972
8430,oct,4.14,37.8041,-121.912
8431,oct,5.06,34.5386,-117.1773
8432,oct,4.3,37.7284,-121.42399999999999
8433,oct,4.2,32.9618,-117.2597
8434,oct,4.48,34.11,-117.7197
8435,oct,4.24,37.3179,-122.0478
8436,oct,4.2,33.647,-117.9151
8437,oct,4.25,33.4629,-117.6241
8438,oct,4.4,37.1004,-120.2786
8439,oct,4.43,33.5008,-117.6587
8440,oct,4.43,36.7332,-119.7847
8441,oct,4.55,35.1977,-119.057
8442,oct,4.58,34.2088,-118.8735
8443,oct,4.45,36.506,-119.2866
8444,oct,4.09,39.1597,-121.5374
8445,oct,4.64,34.1417,-117.2972
8446,oct,3.41,37.6259,-122.4236
8447,oct,3.53,37.7793,-122.4192
8448,oct,4.52,34.1046,-117.5873
8449,oct,4.38,33.9728,-118.1739
8450,oct,4.11,37.9843,-122.0144
8451,oct,4.11,38.5692,-121.545
8452,oct,5.03,34.8942,-117.0364
8453,oct,4.27,37.2286,-121.984
8454,oct,4.23,36.8291,-121.5285
8455,oct,4.78,33.7885,-116.9513
8456,oct,4.37,34.0871,-117.9697
8457,oct,4.37,37.2946,-120.4747
8458,oct,3.92,38.3286,-122.7104
8459,oct,4.25,37.3263,-121.9178
8460,oct,3.93,38.5449,-122.8079
8461,oct,4.78,32.8231,-116.7386
8462,oct,4.4,34.0858,-117.8869
8463,oct,4.39,33.9753,-117.7231
8464,oct,4.34,38.0796,-120.1687
8465,oct,4.17,37.5272,-121.9679
8466,oct,4.02,38.7957,-122.99700000000001
8467,oct,5.02,34.4812,-116.906
8468,oct,4.52,36.3121,-119.8035
8469,oct,4.43,33.6855,-117.6669
8470,oct,4.17,33.0531,-117.2686
8471,oct,4.4,34.0184,-117.8544
8472,oct,4.52,35.3783,-119.4166
8473,oct,3.98,38.2771,-122.4706
8474,oct,4.83,35.9456,-117.20299999999999
8475,oct,4.25,38.0251,-121.2972
8476,oct,5.02,33.6283,-114.6191
8477,oct,4.29,37.7765,-120.8476
8478,oct,4.11,37.4063,-122.0084
8479,oct,3.79,37.8019,-122.4102
8480,oct,4.4,34.0042,-117.8167
8481,oct,4.64,34.1095,-117.3762
8482,oct,4.07,37.3744,-122.213
8483,oct,3.99,37.6886,-122.1542
8484,oct,4.41,33.7242,-117.9062
8485,oct,4.28,38.0874,-120.5807
8486,oct,4.32,37.7429,-121.1255
8487,oct,4.49,35.8425,-119.0148
8488,oct,4.44,34.0023,-118.0356
8489,oct,4.1,37.4499,-122.1275
8490,oct,4.31,33.795,-118.1182
8491,oct,4.39,32.5796,-117.1171
8492,oct,4.24,37.9743,-121.3147
8493,oct,4.39,34.027,-118.4743
8494,oct,4.01,38.0632,-122.5411
8495,oct,4.78,33.7354,-116.97399999999999
8496,oct,4.78,33.7088,-116.9095
8497,oct,4.35,33.8162,-118.215
8498,oct,4.83,33.843,-116.5434
8499,oct,4.39,37.6736,-119.8131
8500,oct,4.38,33.9975,-118.1528
8501,oct,5.05,34.0666,-116.5595
8502,oct,4.35,33.8705,-118.2881
8503,oct,4.41,33.7086,-117.9563
8504,oct,4.72,33.6604,-117.1899
8505,oct,4.22,36.6812,-121.6154
8506,oct,4.54,36.2098,-120.0847
8507,oct,4.2,38.7247,-120.7953
8508,oct,4.05,38.5112,-122.45700000000001
8509,oct,5.01,33.7594,-116.3232
8510,oct,4.32,33.8663,-118.3997
8511,oct,4.45,33.9038,-117.6022
8512,oct,4.33,33.7829,-118.0262
8513,oct,3.93,38.405,-122.7275
8514,oct,4.56,34.1908,-118.837
8515,oct,4.2,33.6772,-117.9086
8516,oct,4.56,34.2849,-118.4382
8517,oct,3.88,37.8796,-122.2668
8518,oct,4.57,32.7413,-117.0951
8519,oct,4.4,33.7621,-117.8183
8520,oct,4.11,39.2027,-121.0208
8521,oct,4.18,37.6897,-121.8924
8522,oct,4.62,32.6626,-116.9541
8523,oct,4.01,39.4517,-123.3728
8524,oct,4.45,33.1796,-117.2446
8525,oct,4.53,35.3814,-119.0194
8526,oct,4.41,33.763000000000005,-117.9355
8527,oct,4.53,33.9259,-117.5598
8528,oct,4.3,37.1376,-121.6621
8529,oct,4.08,37.6977,-122.025
8530,oct,4.64,34.1051,-117.2908
8531,oct,4.4,33.8691,-117.9299
8532,oct,4.4,33.747,-117.8625
8533,oct,4.44,33.2025,-117.3608
8534,oct,4.92,35.0307,-117.6726
8535,oct,4.53,35.3055,-119.3893
8536,oct,4.44,34.0891,-118.0951
8537,oct,4.08,39.0517,-122.9207
8538,oct,3.88,37.8347,-122.2832
8539,oct,3.41,37.6529,-122.4301
8540,oct,4.35,37.312,-121.0314
8541,oct,4.37,34.2788,-119.1678
8542,oct,4.14,38.3834,-121.5782
8543,oct,4.69,34.4788,-118.6526
8544,oct,4.69,34.0633,-117.1689
8545,oct,4.34,33.852,-118.1468
8546,oct,4.41,33.7471,-117.9043
8547,oct,4.26,37.284,-121.8266
8548,oct,4.28,37.9587,-121.288
8549,oct,4.49,34.016,-117.6874
8550,oct,3.85,37.7328,-122.3935
8551,oct,3.53,37.7861,-122.4374
8552,oct,4.5,35.2625,-120.652
8553,oct,4.93,35.0453,-118.1614
8554,oct,4.48,34.175,-118.9396
8555,oct,4.1,36.1334,-121.63799999999999
8556,oct,4.45,34.1377,-117.9657
8557,oct,4.76,34.8514,-118.8799
8558,oct,4.37,33.8683,-118.0675
8559,oct,4.48,32.746,-117.1672
8560,oct,4.21,32.7259,-117.2308
8561,oct,4.23,34.1669,-119.1611
8562,oct,4.01,39.0268,-123.3862
8563,oct,4.49,36.5346,-119.8359
8564,oct,4.39,33.985,-117.897
8565,oct,3.94,39.415,-122.0249
8566,oct,4.74,33.4953,-117.0766
8567,oct,4.44,34.0766,-118.0394
8568,oct,4.5,35.8737,-119.2636
8569,oct,4.23,38.1326,-121.3228
8570,oct,4.04,40.0393,-122.1655
8571,oct,4.06,39.1395,-122.2056
8572,oct,4.46,36.3006,-119.2055
8573,oct,3.92,37.7768,-122.2179
8574,oct,4.11,37.9863,-122.0399
8575,oct,3.88,38.3933,-122.8367
8576,oct,3.41,37.6138,-122.4823
8577,oct,4.12,38.2314,-122.0541
8578,oct,4.22,38.3598,-120.7532
8579,oct,4.38,33.9345,-117.9516
8580,oct,4.37,34.0296,-117.9398
8581,oct,3.88,37.8271,-122.2229
8582,oct,4.16,37.1518,-122.1368
8583,oct,4.38,33.9146,-118.3509
8584,oct,3.93,38.0051,-122.2578
8585,oct,4.44,34.0505,-118.0483
8586,oct,3.53,37.7982,-122.4003
8587,oct,4.11,37.9188,-122.0262
8588,oct,3.98,37.7384,-122.1733
8589,oct,4.7,33.7841,-117.2981
8590,oct,4.41,36.8317,-119.83200000000001
8591,oct,4.49,34.0773,-117.6222
8592,oct,4.37,33.8493,-118.0439
8593,oct,4.43,33.6876,-117.7885
8594,oct,4.64,32.7211,-116.9961
8595,oct,3.53,37.7928,-122.4219
8596,oct,4.43,33.6028,-117.713
8597,oct,4.94,34.6417,-117.508
8598,oct,4.44,34.0661,-118.0847
8599,oct,4.46,36.3589,-119.2403
8600,oct,4.37,34.2171,-119.1769
8601,oct,4.54,33.3804,-117.2061
8602,oct,4.25,37.3077,-121.9998
8603,oct,3.98,38.5979,-122.6095
8604,oct,3.88,37.8349,-122.264
8605,oct,4.43,33.6155,-117.6409
8606,oct,4.59,37.6216,-118.8628
8607,oct,4.06,39.6243,-121.7915
8608,oct,4.04,40.0414,-122.0979
8609,oct,4.22,38.7481,-120.6746
8610,oct,4.6,33.1427,-117.0305
8611,oct,4.73,34.0336,-117.0378
8612,oct,4.44,34.2318,-119.0526
8613,oct,4.37,34.0681,-117.9383
8614,oct,4.08,39.1093,-121.6803
8615,oct,4.71,34.4065,-118.5621
8616,oct,4.35,37.1875,-121.0323
8617,oct,4.71,33.7367,-117.0217
8618,oct,3.95,38.2437,-122.6934
8619,oct,4.37,34.0977,-117.90700000000001
8620,oct,4.51,35.2772,-120.7031
8621,oct,4.48,32.7429,-117.1277
8622,oct,4.01,39.9573,-120.9837
8623,oct,3.92,37.9414,-122.3663
8624,oct,4.0,39.3522,-121.7113
8625,oct,4.52,34.9008,-120.3488
8626,oct,4.71,34.4453,-118.5525
8627,oct,4.51,35.6707,-119.2134
8628,oct,4.25,33.4271,-117.61399999999999
8629,oct,4.39,34.4032,-119.7207
8630,oct,4.45,34.0801,-117.7386
8631,oct,4.43,33.64,-117.6035
8632,oct,3.95,38.2433,-122.6069
8633,oct,4.38,33.9202,-118.1429
8634,oct,4.05,35.373000000000005,-120.8384
8635,oct,4.23,37.3863,-121.8899
8636,oct,4.59,33.4795,-117.2093
8637,oct,4.17,33.0978,-117.2674
8638,oct,4.4,33.6508,-117.8177
8639,oct,3.68,39.3119,-123.7917
8640,oct,4.13,37.9916,-121.8021
8641,oct,4.03,38.403,-122.3623
8642,oct,4.12,38.7892,-121.2382
8643,oct,4.1,38.5374,-121.9776
8644,oct,4.45,34.1192,-117.8548
8645,oct,4.23,37.3695,-121.8208
8646,oct,4.1,37.4517,-122.1839
8647,oct,4.45,36.6136,-119.5287
8648,oct,5.02,34.4876,-117.8988
8649,oct,4.13,37.7142,-121.9257
8650,oct,4.07,39.6053,-122.0323
8651,oct,4.36,37.4699,-120.6761
8652,oct,4.07,39.4998,-122.2077
8653,oct,3.93,36.9761,-121.9532
8654,oct,4.61,32.5563,-117.0506
8655,oct,4.18,37.4992,-122.2665
8656,oct,4.45,36.7226,-120.1008
8657,oct,4.57,33.9136,-117.4605
8658,oct,3.53,37.4758,-122.4432
8659,oct,4.4,36.8256,-119.7636
8660,oct,4.16,37.0079,-121.9507
8661,oct,4.49,34.2188,-118.9921
8662,oct,4.26,37.6578,-121.7301
8663,oct,4.39,37.3226,-120.883
8664,oct,4.31,37.3305,-121.7914
8665,oct,3.92,37.9265,-122.3408
8666,oct,4.38,33.9585,-118.31
8667,oct,4.32,33.8993,-118.319
8668,oct,4.4,33.6956,-117.8059
8669,oct,4.56,32.9736,-117.037
8670,oct,4.23,37.3339,-121.8915
8671,oct,4.42,34.073,-118.1462
8672,oct,4.28,37.2705,-122.023
8673,oct,4.53,35.3408,-119.065
8674,oct,5.01,33.7013,-116.3415
8675,oct,4.07,39.721,-121.8189
8676,oct,4.58,34.2112,-118.1978
8677,oct,4.46,36.3879,-119.2191
8678,oct,4.24,37.3537,-122.0872
8679,oct,4.38,33.9342,-118.3325
8680,oct,4.45,36.4311,-119.1064
8681,oct,4.64,32.7325,-116.9509
8682,oct,4.42,34.1408,-118.0018
8683,oct,4.03,39.760999999999996,-122.21799999999999
8684,oct,4.01,38.0982,-122.5981
8685,oct,4.45,34.1033,-117.8181
8686,oct,4.4,33.7417,-117.8213
8687,oct,4.03,37.9816,-122.5688
8688,oct,4.37,33.841,-118.0097
8689,oct,4.01,40.1838,-122.2407
8690,oct,4.11,38.7688,-121.3363
8691,oct,4.57,32.785,-117.0186
8692,oct,4.14,37.8117,-121.9865
8693,oct,3.99,37.6356,-122.1042
8694,oct,4.7,34.4248,-118.4451
8695,oct,4.65,32.6088,-117.0607
8696,oct,4.2,38.0355,-121.3438
8697,oct,4.7,33.8911,-117.2726
8698,oct,4.57,33.9263,-117.4094
8699,oct,4.39,34.0149,-118.4922
8700,oct,4.4,37.4057,-119.5675
8701,oct,4.49,33.8395,-117.5358
8702,oct,4.38,37.2454,-120.2712
8703,oct,4.58,33.6759,-117.3495
8704,oct,4.28,37.0887,-121.6005
8705,oct,4.65,33.8198,-117.1178
8706,oct,4.93,33.7987,-116.5189
8707,oct,4.56,34.1435,-118.8561
8708,oct,4.03,37.9362,-122.5355
8709,oct,4.08,37.8798,-122.0714
8710,oct,4.64,34.1205,-117.3176
8711,oct,3.92,37.9178,-122.3043
8712,oct,4.61,35.8181,-120.6364
8713,oct,4.43,36.6087,-119.4376
8714,oct,4.4,33.8743,-117.9637
8715,oct,3.88,37.8437,-122.2437
8716,oct,4.43,35.1197,-120.5512
8717,oct,4.41,33.7869,-117.9822
8718,oct,3.88,37.8124,-122.242
8719,oct,4.34,33.8233,-118.1133
8720,oct,4.37,33.8175,-118.0399
8721,oct,4.39,33.9107,-118.2362
8722,oct,4.23,37.3057,-121.8114
8723,oct,3.88,37.8625,-122.2758
8724,oct,4.57,32.7944,-117.0722
8725,oct,4.08,37.8567,-122.0249
8726,oct,3.79,38.7256,-123.4762
8727,oct,5.03,34.5967,-117.8447
8728,oct,4.25,37.311,-121.9616
8729,oct,4.43,33.6596,-117.7395
8730,oct,4.32,33.8108,-118.351
8731,oct,4.46,33.6392,-117.5852
8732,oct,3.98,37.754,-122.1897
8733,oct,4.93,34.4972,-118.1895
8734,sep,6.3,34.7289,-118.3268
8735,sep,6.01,36.7586,-119.8102
8736,sep,5.77,33.0224,-117.1069
8737,sep,4.58,37.9077,-122.70200000000001
8738,sep,6.36,34.448,-117.1922
8739,sep,5.78,33.5708,-117.6346
8740,sep,6.1,35.1628,-119.4303
8741,sep,6.13,34.1982,-117.3583
8742,sep,5.96,32.7991,-116.9733
8743,sep,5.77,34.066,-118.3827
8744,sep,6.09,33.9228,-117.1684
8745,sep,5.79,37.9321,-121.7038
8746,sep,5.66,37.9501,-122.5428
8747,sep,5.75,33.9246,-118.2019
8748,sep,5.83,38.0185,-121.0567
8749,sep,5.92,37.5523,-120.7846
8750,sep,5.75,33.7873,-117.8749
8751,sep,6.04,35.775,-119.2337
8752,sep,5.75,33.9423,-118.12899999999999
8753,sep,5.3,37.8946,-122.2792
8754,sep,5.78,33.7927,-117.7998
8755,sep,5.83,38.3461,-120.9452
8756,sep,5.87,32.9989,-117.0705
8757,sep,6.22,34.4934,-117.7744
8758,sep,5.67,38.3679,-122.5247
8759,sep,5.68,33.8238,-118.2668
8760,sep,6.41,34.9562,-117.2199
8761,sep,5.98,34.117,-117.771
8762,sep,5.77,33.9292,-118.009
8763,sep,6.09,33.5712,-117.1536
8764,sep,6.31,34.6061,-118.185
8765,sep,4.36,37.6826,-122.4821
8766,sep,5.92,34.457,-119.2531
8767,sep,5.76,37.3485,-121.8863
8768,sep,4.36,37.6992,-122.4504
8769,sep,6.06,35.4749,-120.676
8770,sep,5.71,41.1144,-121.33200000000001
8771,sep,6.03,36.5668,-119.62200000000001
8772,sep,5.69,38.4141,-122.5467
8773,sep,5.87,32.7603,-117.0703
8774,sep,5.66,37.9724,-122.5148
8775,sep,5.9,32.6709,-117.0927
8776,sep,5.96,34.2793,-118.6961
8777,sep,5.79,34.0142,-118.1136
8778,sep,5.78,33.2409,-117.2985
8779,sep,5.96,34.2929,-118.8713
8780,sep,5.79,33.8127,-117.8162
8781,sep,5.87,38.7911,-122.6107
8782,sep,5.46,33.6735,-118.0024
8783,sep,5.77,37.3802,-122.0879
8784,sep,6.02,36.7285,-119.5357
8785,sep,6.11,33.958,-117.2483
8786,sep,6.08,35.8016,-119.117
8787,sep,5.67,40.6414,-122.3421
8788,sep,5.58,33.769,-118.1923
8789,sep,5.83,37.2788,-121.9545
8790,sep,5.75,33.9729,-118.2488
8791,sep,5.52,38.3472,-122.6954
